Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
1949,2019-11-30,Sales Manager,MSC,Active,Contract,Zone A,Part-Time,Sales,Field Operations,1950-04-04,PA,Female,Hispanic,Divorced,Fully Meets,3,2022-07-09,5,3,4,2023-04-28,Customer Service,Internal,Incomplete,5,592.96,69
1950,2023-07-21,Production Technician II,TNS,Terminated,Contract,Zone C,Temporary,Production       ,Splicing,1958-03-24,PA,Female,Asian,Married,Fully Meets,3,2022-09-17,3,2,1,2023-02-21,Project Management,External,Passed,2,801.28,65
1951,2020-08-26,Sales Manager,SVG,Terminated,Full-Time,Zone A,Temporary,Sales,Aerial,1960-09-10,MA,Female,Asian,Married,Fully Meets,3,2023-04-20,4,1,3,2023-04-29,Leadership Development,Internal,Incomplete,2,717.95,60
1952,2020-05-16,Sales Manager,TNS,Active,Full-Time,Zone A,Full-Time,Sales,Underground,1989-07-31,PA,Female,Other,Divorced,Fully Meets,3,2023-09-06,2,5,2,2023-03-05,Leadership Development,Internal,Passed,1,846.22,31
1953,2023-04-06,Production Technician I,PL,Active,Full-Time,Zone B,Full-Time,Production       ,Finance & Accounting,1976-02-20,MA,Female,Asian,Divorced,Fully Meets,3,2023-07-04,4,5,4,2022-08-13,Leadership Development,External,Passed,4,275.62,47
1954,2019-02-18,Production Technician II,SVG,Terminated,Part-Time,Zone C,Temporary,Production       ,Finance & Accounting,1968-07-22,MA,Female,Other,Divorced,Fully Meets,3,2023-03-16,1,1,5,2022-08-14,Customer Service,External,Passed,5,837.05,51
1955,2020-10-10,Production Technician I,MSC,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,1998-04-04,MA,Male,White,Married,Fully Meets,3,2022-08-27,2,3,4,2023-07-22,Leadership Development,Internal,Incomplete,3,202.35,22
1956,2021-05-15,Production Technician I,PL,Active,Part-Time,Zone A,Full-Time,Production       ,Billable Consultants,1958-12-18,MA,Female,Black,Married,Fully Meets,3,2023-01-23,1,5,4,2023-06-05,Communication Skills,External,Passed,4,590.97,63
1957,2019-05-13,Production Technician I,TNS,Terminated,Part-Time,Zone C,Full-Time,Production       ,Field Operations,1975-02-15,MA,Female,Asian,Widowed,Fully Meets,3,2023-03-17,5,2,2,2023-04-14,Customer Service,External,Failed,5,744.55,44
1958,2019-07-04,Production Technician I,PYZ,Active,Contract,Zone B,Full-Time,Production       ,Sales & Marketing,1990-10-18,MA,Female,Other,Married,Fully Meets,3,2022-05-10,4,2,5,2023-05-23,Communication Skills,Internal,Incomplete,2,141.91,29
1959,2022-04-01,Production Technician I,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,Project Management - Con,1989-02-08,MA,Female,Asian,Married,Fully Meets,3,2023-04-01,5,3,4,2022-09-13,Project Management,External,Completed,2,883.34,33
1960,2018-11-03,Production Technician I,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,Aerial,1948-05-26,MA,Male,White,Divorced,Fully Meets,3,2023-06-01,3,4,1,2023-04-28,Leadership Development,Internal,Passed,4,176.82,70
1961,2018-10-11,Production Technician I,TNS,Terminated,Part-Time,Zone A,Full-Time,Production       ,General - Eng,1945-07-17,MA,Female,Black,Married,Fully Meets,3,2022-12-21,2,3,1,2023-04-25,Customer Service,External,Failed,1,767.22,73
1962,2023-06-25,Production Technician II,CCDR,Active,Contract,Zone C,Part-Time,Production       ,General - Con,1951-02-18,MA,Female,Other,Divorced,Fully Meets,3,2022-05-09,2,4,1,2022-10-02,Leadership Development,External,Completed,5,555.6,72
1963,2020-09-14,Production Technician I,CCDR,Terminated,Contract,Zone B,Full-Time,Production       ,General - Con,1972-08-05,MA,Female,Other,Married,Fully Meets,3,2022-08-23,2,5,3,2023-06-13,Technical Skills,Internal,Incomplete,2,316.03,48
1964,2022-12-20,Production Technician I,EW,Terminated,Part-Time,Zone B,Part-Time,Production       ,Executive,1969-03-27,MA,Female,Other,Married,Fully Meets,3,2022-11-21,5,5,5,2023-05-22,Customer Service,Internal,Failed,1,540.96,53
1965,2022-02-23,Production Technician II,CCDR,Active,Full-Time,Zone A,Temporary,Production       ,General - Con,1949-07-31,MA,Female,White,Widowed,Fully Meets,3,2023-02-15,3,1,1,2022-10-16,Leadership Development,External,Failed,3,444.23,73
1966,2019-05-31,Production Technician II,TNS,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,1971-04-03,MA,Female,Other,Widowed,Fully Meets,3,2022-10-29,4,3,2,2023-05-19,Communication Skills,Internal,Failed,5,497.54,48
1967,2019-01-29,Production Technician I,PL,Active,Part-Time,Zone A,Part-Time,Production       ,General - Con,1994-11-12,MA,Female,Other,Single,Fully Meets,3,2023-02-26,4,2,4,2023-07-23,Customer Service,Internal,Incomplete,4,300.95,25
1968,2019-09-01,Production Technician I,NEL,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,1955-06-29,MA,Female,Asian,Widowed,Fully Meets,3,2022-12-27,1,4,2,2022-11-25,Customer Service,Internal,Incomplete,2,283.06,64
1970,2022-04-21,Production Technician I,PYZ,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,1952-04-17,MA,Female,Other,Single,Fully Meets,3,2023-06-03,5,4,4,2023-03-27,Leadership Development,External,Failed,1,398.23,70
1971,2018-09-15,Production Technician II,MSC,Terminated,Part-Time,Zone C,Full-Time,Production       ,General - Con,1994-10-02,MA,Female,Other,Divorced,Fully Meets,3,2023-05-27,3,2,1,2022-12-20,Leadership Development,External,Incomplete,1,331.8,24
1972,2021-12-04,Production Technician II,EW,Active,Contract,Zone A,Temporary,Production       ,Field Operations,1996-01-23,MA,Male,Asian,Single,Fully Meets,3,2023-03-15,2,2,3,2023-04-26,Leadership Development,External,Incomplete,4,349.48,25
1973,2019-11-14,Production Technician II,BPC,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,1991-10-10,MA,Female,Black,Married,Fully Meets,3,2022-08-30,4,2,3,2023-04-01,Communication Skills,External,Failed,1,596.48,28
1974,2021-04-14,Production Technician I,NEL,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,1968-12-29,MA,Female,White,Widowed,Fully Meets,3,2023-01-17,4,1,3,2022-10-08,Project Management,Internal,Incomplete,2,677.45,53
1975,2019-04-14,Production Technician I,SVG,Active,Contract,Zone A,Temporary,Production       ,Project Management - Con,1941-10-31,MA,Female,Other,Divorced,Fully Meets,3,2023-03-24,4,4,3,2023-03-12,Customer Service,Internal,Failed,5,664.61,78
1976,2021-01-09,Production Technician I,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Finance & Accounting,1945-02-16,MA,Female,White,Single,Fully Meets,3,2023-04-25,1,5,1,2022-11-16,Communication Skills,External,Completed,5,405.13,76
1977,2022-12-26,Production Technician I,MSC,Terminated,Contract,Zone B,Full-Time,Production       ,Field Operations,1952-09-22,MA,Female,White,Single,Fully Meets,3,2023-03-18,2,5,4,2023-05-26,Leadership Development,Internal,Incomplete,5,781.27,70
1978,2021-10-05,Production Technician I,TNS,Terminated,Full-Time,Zone B,Part-Time,Production       ,Finance & Accounting,1976-12-22,MA,Female,Other,Divorced,Fully Meets,3,2023-08-06,3,5,1,2023-01-18,Leadership Development,Internal,Failed,5,983.61,45
1979,2022-09-25,Production Technician I,PYZ,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,1972-03-25,MA,Female,Asian,Single,Fully Meets,3,2023-07-17,1,4,5,2023-05-19,Communication Skills,Internal,Failed,1,656.46,50
1980,2021-11-10,Production Technician I,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,1990-06-16,MA,Female,Hispanic,Married,Fully Meets,3,2023-05-17,5,4,5,2023-03-25,Project Management,External,Failed,1,446.07,31
1981,2021-04-08,Production Technician I,NEL,Active,Contract,Zone A,Temporary,Production       ,General - Con,1993-11-14,MA,Male,Black,Divorced,Fully Meets,3,2023-03-23,5,4,3,2022-08-10,Leadership Development,Internal,Passed,1,676.42,28
1982,2018-11-14,Production Technician I,PL,Active,Full-Time,Zone C,Temporary,Production       ,General - Sga,1980-05-24,MA,Female,Hispanic,Married,Fully Meets,3,2023-06-24,3,5,5,2023-01-29,Leadership Development,Internal,Passed,5,861.83,38
1983,2020-03-14,Production Technician I,BPC,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,1956-11-26,MA,Female,Asian,Widowed,Fully Meets,3,2022-08-16,2,5,1,2022-12-28,Customer Service,Internal,Failed,5,769.23,64
1984,2020-06-24,Production Technician I,CCDR,Active,Full-Time,Zone B,Temporary,Production       ,Catv,1948-11-02,MA,Female,Black,Single,Fully Meets,3,2022-07-08,5,2,2,2022-08-18,Leadership Development,Internal,Failed,4,983.02,72
1985,2023-03-19,Production Technician I,SVG,Active,Contract,Zone B,Temporary,Production       ,General - Con,1963-09-11,MA,Female,White,Widowed,Fully Meets,3,2023-04-03,5,5,2,2022-09-28,Communication Skills,Internal,Incomplete,3,474.95,60
1986,2022-08-15,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Production       ,Executive,1949-02-18,MA,Female,Black,Divorced,Fully Meets,3,2022-09-17,1,4,2,2023-02-21,Communication Skills,Internal,Failed,3,800.81,73
1987,2018-11-09,Production Technician I,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,General - Sga,1967-05-27,MA,Female,White,Single,Fully Meets,3,2023-07-18,5,1,3,2023-06-27,Communication Skills,Internal,Failed,2,844.93,51
1988,2018-11-23,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Production       ,Field Operations,1989-10-26,MA,Female,Black,Single,Fully Meets,3,2023-10-02,1,3,5,2023-05-18,Project Management,External,Completed,4,903.8,29
1989,2020-02-25,Production Technician II,PL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,2000-06-14,MA,Female,Other,Married,Fully Meets,3,2023-04-05,4,2,5,2022-12-04,Leadership Development,External,Incomplete,4,329.3,20
1990,2020-05-16,Production Technician II,BPC,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,1947-09-18,MA,Female,Black,Divorced,Fully Meets,3,2022-08-31,3,1,1,2022-09-18,Leadership Development,Internal,Incomplete,1,332.51,73
1991,2019-06-18,Production Technician II,CCDR,Active,Contract,Zone B,Temporary,Production       ,General - Con,1949-01-01,MA,Female,Other,Married,Fully Meets,3,2023-01-26,2,1,3,2023-01-24,Technical Skills,External,Failed,2,643.63,70
1992,2019-05-20,Production Technician II,SVG,Active,Contract,Zone A,Part-Time,Production       ,General - Con,1950-02-25,MA,Female,White,Divorced,Fully Meets,3,2023-06-02,4,3,3,2022-09-11,Communication Skills,Internal,Failed,2,827.05,69
1993,2020-10-16,Production Technician II,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,1972-07-21,MA,Female,Hispanic,Divorced,Fully Meets,3,2022-10-12,5,2,4,2023-05-02,Customer Service,External,Failed,3,995.42,48
1994,2022-07-01,Production Technician II,MSC,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,1988-12-29,MA,Female,Other,Single,Fully Meets,3,2022-04-10,5,5,1,2023-04-20,Technical Skills,External,Passed,4,360.61,34
1995,2022-12-17,Production Technician II,TNS,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,1978-06-08,MA,Female,Other,Married,Fully Meets,3,2023-04-23,4,3,1,2022-08-23,Communication Skills,External,Passed,3,658.54,44
1996,2021-10-24,Production Technician II,PYZ,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,1992-10-07,MA,Female,White,Single,Fully Meets,3,2023-01-08,3,5,2,2022-12-16,Communication Skills,Internal,Failed,5,250.11,29
1997,2019-02-28,Production Technician II,WBL,Active,Part-Time,Zone B,Full-Time,Production       ,Wireline Construction,1990-09-06,MA,Female,Asian,Divorced,Fully Meets,3,2023-02-16,3,3,2,2023-04-29,Project Management,Internal,Failed,4,819.65,29
1998,2022-03-24,Production Technician II,NEL,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,1999-02-21,MA,Female,Black,Widowed,Fully Meets,3,2022-07-09,2,4,3,2022-12-01,Technical Skills,Internal,Completed,2,186.77,23
1999,2021-10-17,Production Technician II,PL,Active,Contract,Zone A,Temporary,Production       ,Field Operations,1943-06-22,MA,Female,Other,Widowed,Fully Meets,3,2023-12-07,3,2,2,2023-05-08,Technical Skills,External,Passed,4,633.67,78
2000,2022-05-13,Production Technician I,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,1963-07-07,MA,Female,Black,Widowed,Fully Meets,3,2022-10-25,1,3,3,2023-03-20,Technical Skills,Internal,Incomplete,3,236.34,59
2001,2019-10-09,Production Technician I,SVG,Terminated,Contract,Zone B,Full-Time,Production       ,Yard (Material Handling),1977-08-17,MA,Female,White,Widowed,Fully Meets,3,2023-09-02,5,3,5,2023-05-04,Leadership Development,Internal,Incomplete,4,504.62,42
2002,2018-10-12,Production Technician I,TNS,Terminated,Contract,Zone B,Temporary,Production       ,General - Con,1990-05-25,MA,Female,White,Married,Fully Meets,3,2023-11-03,1,4,2,2022-10-26,Project Management,External,Incomplete,1,217.86,28
2003,2020-04-13,Production Technician I,WBL,Terminated,Contract,Zone B,Part-Time,Production       ,Shop (Fleet),1985-01-07,MA,Female,Other,Married,Fully Meets,3,2023-06-19,5,5,1,2022-12-12,Technical Skills,External,Completed,4,148.97,35
2004,2021-04-25,Production Technician I,PYZ,Active,Contract,Zone B,Full-Time,Production       ,Engineers,2001-05-04,MA,Female,Other,Divorced,Fully Meets,3,2023-05-05,3,3,4,2023-02-27,Leadership Development,Internal,Completed,1,628.83,20
2005,2018-12-21,Production Technician I,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Splicing,1947-09-03,MA,Female,Asian,Widowed,Fully Meets,3,2022-04-11,2,1,2,2023-04-22,Leadership Development,Internal,Completed,2,458.78,71
2006,2021-09-19,Production Technician I,NEL,Active,Contract,Zone C,Temporary,Production       ,Executive,1973-10-23,MA,Male,Other,Married,Fully Meets,3,2022-10-21,5,5,2,2022-12-22,Communication Skills,External,Completed,2,892.65,48
2007,2020-12-15,Production Technician I,PL,Active,Full-Time,Zone C,Temporary,Production       ,Splicing,1979-05-05,MA,Female,Black,Widowed,Fully Meets,3,2023-07-28,4,1,5,2023-02-28,Communication Skills,External,Passed,1,211.17,41
2008,2019-07-15,Production Technician I,BPC,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,1941-03-09,MA,Female,Asian,Widowed,Fully Meets,3,2023-03-17,1,2,2,2022-10-24,Project Management,External,Passed,2,478.95,78
2009,2021-11-17,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,1997-01-10,MA,Female,White,Widowed,Fully Meets,3,2023-02-27,5,2,2,2023-01-20,Customer Service,Internal,Incomplete,1,319.94,24
2010,2023-02-04,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Catv,1949-07-03,MA,Female,Hispanic,Married,Fully Meets,3,2023-02-17,4,4,4,2022-08-22,Communication Skills,Internal,Passed,2,601.66,74
2011,2022-07-03,Production Technician I,EW,Active,Contract,Zone B,Temporary,Production       ,Finance & Accounting,1994-06-08,MA,Female,Asian,Married,Fully Meets,3,2023-01-27,3,2,2,2023-04-30,Leadership Development,Internal,Completed,1,999.96,28
2012,2020-01-24,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Production       ,General - Sga,1984-06-06,MA,Female,White,Single,Fully Meets,3,2023-07-26,2,3,2,2022-09-18,Communication Skills,External,Incomplete,2,138.67,36
2013,2019-07-07,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Production       ,General - Con,1952-08-04,MA,Female,Black,Widowed,Fully Meets,3,2023-07-03,4,5,4,2023-02-21,Leadership Development,External,Failed,2,962.76,67
2014,2022-03-13,Production Technician II,EW,Active,Part-Time,Zone B,Temporary,Production       ,Splicing,1984-11-11,MA,Female,Asian,Divorced,Fully Meets,3,2022-07-08,2,5,4,2023-03-02,Technical Skills,External,Incomplete,4,106.88,38
2015,2023-06-02,Production Technician II,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Engineers,1992-05-03,MA,Female,White,Widowed,Fully Meets,3,2022-08-13,4,3,1,2022-09-30,Leadership Development,Internal,Passed,1,561.89,31
2016,2021-04-08,Production Technician II,NEL,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,1958-01-10,MA,Female,White,Widowed,Fully Meets,3,2023-05-31,1,3,5,2022-09-13,Technical Skills,Internal,Incomplete,5,775.52,63
2017,2019-12-02,Production Technician II,PL,Active,Full-Time,Zone B,Part-Time,Production       ,Aerial,1971-04-17,MA,Female,Black,Single,Fully Meets,3,2023-11-07,2,5,4,2022-12-03,Communication Skills,External,Incomplete,4,397.01,48
2018,2022-03-09,Production Technician II,PYZ,Active,Contract,Zone C,Temporary,Production       ,Yard (Material Handling),1986-01-27,MA,Female,Asian,Divorced,Fully Meets,3,2022-10-31,5,2,1,2022-08-21,Customer Service,External,Incomplete,5,739.74,36
2019,2022-03-26,Production Technician II,SVG,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,1977-08-01,MA,Female,White,Widowed,Fully Meets,3,2023-03-21,2,1,4,2022-10-06,Technical Skills,External,Completed,2,789.2,45
2020,2021-05-08,Production Technician II,TNS,Active,Part-Time,Zone A,Full-Time,Production       ,Wireline Construction,1946-02-14,MA,Female,Black,Widowed,Fully Meets,3,2022-11-28,2,1,4,2022-08-18,Leadership Development,Internal,Failed,3,428.51,75
2021,2022-11-29,Production Technician II,WBL,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,1955-11-12,MA,Female,Asian,Widowed,Fully Meets,3,2022-08-28,1,3,4,2023-04-29,Project Management,External,Incomplete,4,646.72,67
2022,2019-05-24,Production Technician II,BPC,Active,Contract,Zone B,Part-Time,Production       ,Wireless,1941-08-30,MA,Female,White,Divorced,Fully Meets,3,2022-11-11,5,3,5,2022-10-09,Leadership Development,External,Incomplete,3,742.84,78
2023,2022-01-29,Production Technician II,CCDR,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,1962-04-08,MA,Female,Hispanic,Divorced,Fully Meets,3,2022-10-10,3,4,4,2022-11-25,Communication Skills,External,Incomplete,2,894.92,60
2024,2021-07-06,Production Technician II,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,1991-03-25,MA,Female,Asian,Single,Fully Meets,3,2022-10-25,2,1,5,2023-06-11,Communication Skills,External,Failed,1,222.56,30
2025,2021-01-29,Production Technician II,MSC,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,1975-11-04,MA,Female,Asian,Single,Fully Meets,3,2023-02-05,1,2,4,2023-01-17,Technical Skills,Internal,Passed,2,699.76,46
2026,2023-05-13,Production Technician I,SVG,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,1970-02-26,MA,Female,Hispanic,Married,Fully Meets,3,2023-03-22,2,4,4,2022-08-08,Project Management,External,Incomplete,3,124.93,53
2027,2019-05-22,Production Technician I,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Fielders,1974-04-08,MA,Female,Black,Single,Fully Meets,3,2023-06-15,3,1,3,2022-08-08,Technical Skills,External,Incomplete,5,664.12,45
2028,2021-09-30,Production Technician I,MSC,Terminated,Full-Time,Zone C,Temporary,Production       ,Field Operations,1981-02-05,MA,Female,Hispanic,Widowed,Fully Meets,3,2022-01-10,4,4,4,2023-02-18,Project Management,External,Passed,2,862.82,40
